datetime,contentID,username,person_count,age,gender,proximity,emotions,actions,gazes,audio_reactions,imageurl,audiourl,derived_emotions,attention
2021-12-19 08:56:20,24479ef6-21af-4a09-b5ac-9bcd55c50269,nicholas79,2,57,female,6,"[[0.150923468, 'surprise'], [0.4660305255, 'angry'], [0.0452461492, 'neutral'], [0.013278339, 'happy'], [0.1140113542, 'fear'], [0.21051016420000002, 'sad']]",walking,looking_away,scream,mcdonald_gomez.com,booker_stone-martinez.info,angry,0
2021-12-19 08:56:25,24479ef6-21af-4a09-b5ac-9bcd55c50269,prestonkatelyn,5,37,male,9,"[[0.1439107576, 'fear'], [0.001211113, 'neutral'], [0.17369341500000002, 'surprise'], [0.0198005713, 'happy'], [0.3413949643, 'angry'], [0.3199891789, 'sad']]",dancing,looking_straight,cheer,ali_graves-woods.com,hughes-winters_ellis.com,angry,1
2021-12-19 08:56:30,24479ef6-21af-4a09-b5ac-9bcd55c50269,dmueller,2,15,female,9,"[[0.4988019476, 'neutral'], [0.11510668660000001, 'fear'], [0.0516353071, 'happy'], [0.008620231400000001, 'surprise'], [0.2423786661, 'sad'], [0.0834571612, 'angry']]",talking,looking_straight,cheer,bailey_wright-webster.com,bates_perez.com,neutral,1
2021-12-19 08:56:35,24479ef6-21af-4a09-b5ac-9bcd55c50269,xcoleman,3,13,female,6,"[[0.0951500301, 'happy'], [0.0170352849, 'neutral'], [0.1556398517, 'surprise'], [0.0403097766, 'sad'], [0.6713902274, 'angry'], [0.020474829400000002, 'fear']]",talking,looking_straight,cheer,lewis_salazar.com,flores-hall_singleton-dougherty.net,angry,1
2021-12-19 08:56:40,24479ef6-21af-4a09-b5ac-9bcd55c50269,bryce90,2,21,male,7,"[[0.2461511358, 'neutral'], [0.4040593865, 'angry'], [0.0457852125, 'fear'], [0.19311498100000002, 'happy'], [0.0542535685, 'sad'], [0.0566357157, 'surprise']]",sitting,looking_straight,LaughOutLoud,brown_alvarez.net,simpson_haas.com,angry,1
2021-12-19 08:56:45,24479ef6-21af-4a09-b5ac-9bcd55c50269,gregory11,4,41,female,10,"[[0.3558658981, 'fear'], [0.0336504706, 'angry'], [0.10427383500000001, 'happy'], [0.12222632700000001, 'sad'], [0.3400297263, 'neutral'], [0.043953743, 'surprise']]",sitting,looking_straight,scream,webster-simpson_thomas-smith.info,oliver-marshall_buchanan-lopez.com,fear,1
2021-12-19 08:56:50,24479ef6-21af-4a09-b5ac-9bcd55c50269,austinsanders,4,40,male,6,"[[0.09349583780000001, 'sad'], [0.1734296148, 'angry'], [0.0461541534, 'surprise'], [0.1338730763, 'neutral'], [0.3467733068, 'happy'], [0.20627401080000002, 'fear']]",dancing,looking_away,LaughOutLoud,edwards-lee_lopez.biz,wiley_york.org,happy,0
2021-12-19 08:56:55,24479ef6-21af-4a09-b5ac-9bcd55c50269,utran,3,50,female,5,"[[0.12694213240000002, 'sad'], [0.1449377002, 'surprise'], [0.3214502032, 'angry'], [0.1501961499, 'fear'], [0.003546314, 'happy'], [0.2529275003, 'neutral']]",talking,looking_away,cheer,richardson_smith-bishop.com,aguilar_nelson.com,angry,0
2021-12-19 08:57:00,24479ef6-21af-4a09-b5ac-9bcd55c50269,stevensolomon,2,63,male,6,"[[0.0415149032, 'neutral'], [0.013823042300000001, 'surprise'], [0.1614567072, 'fear'], [0.1139352737, 'happy'], [0.0912080962, 'angry'], [0.5780619773, 'sad']]",jumping,looking_straight,cheer,conley-king_miller-roberson.com,ramos-wells_henry-matthews.com,sad,1
2021-12-19 08:57:05,24479ef6-21af-4a09-b5ac-9bcd55c50269,johnsonmary,5,85,female,7,"[[0.19501664030000002, 'neutral'], [0.1818613177, 'surprise'], [0.1892608493, 'fear'], [0.0246418903, 'angry'], [0.1020136363, 'happy'], [0.3072056662, 'sad']]",sitting,looking_straight,LaughOutLoud,james-singleton_robles-smith.com,garcia-cervantes_alexander.net,sad,1
2021-12-19 08:57:10,24479ef6-21af-4a09-b5ac-9bcd55c50269,qlewis,4,25,female,9,"[[0.0837260511, 'neutral'], [0.0512763251, 'fear'], [0.43369498500000003, 'happy'], [0.095511811, 'sad'], [0.2205887332, 'surprise'], [0.1152020945, 'angry']]",sitting,looking_away,cheer,smith_murphy.net,bailey-diaz_madden-moore.com,happy,0
2021-12-19 08:57:15,24479ef6-21af-4a09-b5ac-9bcd55c50269,mcbridecynthia,1,85,female,5,"[[0.1024658732, 'angry'], [0.3971385995, 'sad'], [0.1458251654, 'happy'], [0.0240902229, 'neutral'], [0.3262753519, 'surprise'], [0.0042047872, 'fear']]",sitting,looking_away,cheer,valdez_wilcox.com,kelley_smith-dennis.org,sad,0
2021-12-19 08:57:20,24479ef6-21af-4a09-b5ac-9bcd55c50269,nicolejones,4,27,female,5,"[[0.0423517455, 'angry'], [0.1917097309, 'happy'], [0.18064929700000001, 'fear'], [0.2928265202, 'sad'], [0.1167757235, 'surprise'], [0.17568698300000002, 'neutral']]",talking,looking_straight,scream,henry_hamilton.com,porter_roberts.net,sad,1
2021-12-19 08:57:25,24479ef6-21af-4a09-b5ac-9bcd55c50269,david24,4,19,female,8,"[[0.3625535764, 'happy'], [0.29841633, 'surprise'], [0.12698898960000002, 'fear'], [0.0327783045, 'neutral'], [0.0472989913, 'angry'], [0.1319638081, 'sad']]",walking,looking_away,LaughOutLoud,turner_rojas.biz,jackson_cole.info,happy,0
2021-12-19 08:57:30,24479ef6-21af-4a09-b5ac-9bcd55c50269,raven88,5,31,female,8,"[[0.1893480593, 'surprise'], [0.08493339230000001, 'sad'], [0.045754788000000005, 'happy'], [0.360543979, 'angry'], [0.17361394830000001, 'neutral'], [0.1458058332, 'fear']]",walking,looking_straight,LaughOutLoud,padilla_perez-stephenson.biz,evans_stone-gray.com,angry,1
2021-12-19 08:57:35,24479ef6-21af-4a09-b5ac-9bcd55c50269,sandra43,5,10,male,7,"[[0.21459487200000002, 'happy'], [0.1026868744, 'sad'], [0.0526999119, 'angry'], [0.2213627146, 'surprise'], [0.3739908404, 'neutral'], [0.0346647867, 'fear']]",dancing,looking_straight,LaughOutLoud,mclaughlin_carpenter-keller.biz,robinson_parker-sanchez.com,neutral,1
2021-12-19 08:57:40,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,dmunoz,2,89,female,6,"[[0.08574947370000001, 'fear'], [0.10903807600000001, 'angry'], [0.088582957, 'happy'], [0.30590205070000004, 'neutral'], [0.2992319234, 'surprise'], [0.1114955192, 'sad']]",sitting,looking_straight,LaughOutLoud,davis_campbell.com,randolph_roberts-martinez.net,neutral,1
2021-12-19 08:57:45,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,markwright,3,34,male,8,"[[0.1136964928, 'surprise'], [0.0110452815, 'fear'], [0.6531688425000001, 'happy'], [0.0960325791, 'sad'], [0.0991650181, 'neutral'], [0.026891786, 'angry']]",talking,looking_away,LaughOutLoud,serrano_alvarez-marshall.com,johnson-davis_palmer.com,happy,0
2021-12-19 08:57:50,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,denise64,3,22,female,5,"[[0.045606157800000005, 'angry'], [0.0632604418, 'surprise'], [0.0608207874, 'happy'], [0.4830498097, 'fear'], [0.058030609500000004, 'neutral'], [0.28923219380000004, 'sad']]",walking,looking_away,LaughOutLoud,williams_jacobs-williams.com,garcia_tucker-mathis.info,fear,0
2021-12-19 08:57:55,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,christine14,4,17,male,6,"[[0.1123072898, 'happy'], [0.13620173, 'sad'], [0.1199156153, 'neutral'], [0.34718487070000004, 'fear'], [0.25978849730000003, 'surprise'], [0.0246019968, 'angry']]",sitting,looking_away,scream,thomas_martin-bryant.com,pacheco_gonzalez-miller.com,fear,0
2021-12-19 08:58:00,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,jeffrey63,1,71,male,5,"[[0.006285015000000001, 'happy'], [0.008032640300000001, 'surprise'], [0.25306247, 'neutral'], [0.1791404489, 'angry'], [0.078024907, 'sad'], [0.4754545187, 'fear']]",dancing,looking_away,LaughOutLoud,hill_ballard-warren.info,mcmahon-lynch_robbins-crawford.org,fear,0
2021-12-19 08:58:05,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,lmoore,4,61,male,5,"[[0.2348108585, 'sad'], [0.29757504, 'angry'], [0.172665551, 'surprise'], [0.2195237447, 'fear'], [0.010272974800000001, 'happy'], [0.06515183100000001, 'neutral']]",jumping,looking_away,scream,preston_clark.com,white_smith.info,angry,0
2021-12-19 08:58:10,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,wtucker,1,77,female,6,"[[0.0937586437, 'surprise'], [0.0275325799, 'happy'], [0.0722621875, 'neutral'], [0.1038708908, 'sad'], [0.2997488875, 'angry'], [0.40282681060000003, 'fear']]",talking,looking_away,cheer,wheeler-smith_mitchell.org,martin_sanford.biz,fear,0
2021-12-19 08:58:15,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,ljones,5,50,male,5,"[[0.14766305870000002, 'surprise'], [0.1961648728, 'neutral'], [0.4432597432, 'angry'], [0.128105365, 'happy'], [0.0325744637, 'fear'], [0.0522324965, 'sad']]",talking,looking_away,LaughOutLoud,higgins_galvan.com,mckinney_chapman-chan.com,angry,0
2021-12-19 08:58:20,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,melissa79,3,85,male,7,"[[0.202497429, 'neutral'], [0.0777402938, 'fear'], [0.5700449181, 'angry'], [0.0077103831, 'happy'], [0.10628909880000001, 'surprise'], [0.0357178773, 'sad']]",sitting,looking_straight,scream,duncan-harris_lynch-howard.com,fernandez_sellers.com,angry,1
2021-12-19 08:58:25,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,powellkelly,5,60,male,9,"[[0.1668658713, 'angry'], [0.0172713439, 'happy'], [0.2860622176, 'sad'], [0.4661925147, 'neutral'], [0.0345377164, 'surprise'], [0.0290703361, 'fear']]",sitting,looking_away,scream,park_cantu.com,swanson_price-spencer.com,neutral,0
2021-12-19 08:58:30,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,sanderscody,5,29,male,10,"[[0.0978450315, 'neutral'], [0.056787626300000005, 'happy'], [0.0356799676, 'angry'], [0.1359475402, 'surprise'], [0.5701916355000001, 'sad'], [0.1035481988, 'fear']]",dancing,looking_away,scream,martin-lopez_may.biz,wright_roberts.com,sad,0
2021-12-19 08:58:35,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,qcooper,3,52,female,5,"[[0.23699814230000002, 'happy'], [0.022949516700000002, 'neutral'], [0.1959543458, 'angry'], [0.27125016490000003, 'sad'], [0.1118136777, 'fear'], [0.1610341526, 'surprise']]",walking,looking_away,scream,rivera_duran.info,webster_frye-king.com,sad,0
2021-12-19 08:58:40,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,reedmargaret,5,23,female,9,"[[0.1542273653, 'happy'], [0.1563461893, 'fear'], [0.0893422018, 'sad'], [0.1259757223, 'surprise'], [0.4416765137, 'neutral'], [0.0324320076, 'angry']]",walking,looking_away,cheer,rodriguez-barron_parker-liu.com,oconnor_young-mclean.biz,neutral,0
2021-12-19 08:58:45,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,gonzalesjason,1,63,female,5,"[[0.1102492868, 'fear'], [0.0617334794, 'happy'], [0.1141747785, 'angry'], [0.058388217900000004, 'surprise'], [0.5032370745, 'neutral'], [0.1522171628, 'sad']]",talking,looking_away,cheer,bennett_washington-gonzalez.org,hernandez-richardson_wall.net,neutral,0
2021-12-19 08:58:50,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,yolandajacobson,1,33,female,6,"[[0.177655911, 'angry'], [0.46214347850000004, 'neutral'], [0.1136582782, 'fear'], [0.1784812409, 'sad'], [0.0548633091, 'surprise'], [0.0131977822, 'happy']]",walking,looking_straight,cheer,perry-kane_mullins.com,goodman_carpenter.com,neutral,1
2021-12-19 08:58:55,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,adamsmichael,5,37,male,9,"[[0.155782679, 'surprise'], [0.24982245860000002, 'fear'], [0.1428396897, 'angry'], [0.2417809784, 'neutral'], [0.02126296, 'sad'], [0.1885112343, 'happy']]",talking,looking_straight,cheer,young_austin-dixon.biz,martin_mosley.com,fear,1
2021-12-19 08:59:00,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,jessicarussell,5,67,male,6,"[[0.0406342723, 'neutral'], [0.2001403319, 'sad'], [0.0628182499, 'happy'], [0.173576846, 'surprise'], [0.0085775425, 'angry'], [0.5142527573, 'fear']]",jumping,looking_straight,LaughOutLoud,frazier_gray.org,fuller_lee.com,fear,1
2021-12-19 08:59:05,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,owensjoshua,5,29,female,6,"[[0.0192236569, 'neutral'], [0.2716501082, 'happy'], [0.06757411590000001, 'sad'], [0.5996447129, 'fear'], [0.0215187076, 'surprise'], [0.0203886986, 'angry']]",talking,looking_straight,cheer,davis_baker.com,smith-perez_garcia.info,fear,1
2021-12-19 08:59:10,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,washingtonpaul,4,76,male,5,"[[0.1965353186, 'surprise'], [0.03797182, 'angry'], [0.1226595209, 'happy'], [0.1762160261, 'sad'], [0.3679318105, 'neutral'], [0.0986855039, 'fear']]",sitting,looking_straight,cheer,hamilton_gonzalez.com,hicks_soto.com,neutral,1
2021-12-19 08:59:15,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,jacksonkathryn,3,14,female,9,"[[0.0409418941, 'happy'], [0.3259832535, 'sad'], [0.0254101013, 'angry'], [0.005917024000000001, 'neutral'], [0.1764281618, 'fear'], [0.42531956530000004, 'surprise']]",talking,looking_away,LaughOutLoud,lawrence-jones_jackson-hernandez.com,diaz_escobar.net,surprise,0
2021-12-19 08:59:20,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,moralesraymond,1,37,female,6,"[[0.2327753025, 'sad'], [0.0009219851, 'surprise'], [0.13423446690000002, 'angry'], [0.2674650464, 'happy'], [0.2702394641, 'fear'], [0.0943637351, 'neutral']]",sitting,looking_away,cheer,moran-kim_williams.net,cole-hawkins_wolfe.com,fear,0
2021-12-19 08:59:25,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,carrie15,5,39,male,10,"[[0.0856674597, 'surprise'], [0.6649405505, 'happy'], [0.0307414443, 'sad'], [0.1001240364, 'neutral'], [0.012577339000000002, 'fear'], [0.10594917, 'angry']]",walking,looking_away,LaughOutLoud,thomas-pitts_cook.info,merritt_brown-sanchez.org,happy,0
2021-12-19 08:59:30,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,goodwindustin,3,52,female,6,"[[0.20745045080000002, 'sad'], [0.1722121023, 'neutral'], [0.0036525207, 'surprise'], [0.2372983546, 'happy'], [0.0825862499, 'fear'], [0.29680032170000004, 'angry']]",jumping,looking_straight,LaughOutLoud,morales_mills.org,hampton_terry.info,angry,1
2021-12-19 08:59:35,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,castillonicole,3,42,male,6,"[[0.0499405048, 'sad'], [0.20823487940000002, 'fear'], [0.378229276, 'happy'], [0.1593872052, 'surprise'], [0.1532925855, 'angry'], [0.0509155491, 'neutral']]",talking,looking_straight,LaughOutLoud,ross_west.org,guerra_yu.biz,happy,1
2021-12-19 08:59:40,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,adrianyoung,5,24,male,8,"[[0.1949048039, 'sad'], [0.0322351052, 'surprise'], [0.2226144301, 'fear'], [0.350614547, 'angry'], [0.1738201439, 'happy'], [0.0258109699, 'neutral']]",sitting,looking_straight,scream,fitzgerald_barker.biz,peterson_estrada-kelly.com,angry,1
2021-12-19 08:59:45,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,omacdonald,5,28,male,5,"[[0.057222381, 'surprise'], [0.15138487820000002, 'happy'], [0.2004901502, 'neutral'], [0.1828908599, 'sad'], [0.2664693064, 'angry'], [0.1415424244, 'fear']]",walking,looking_away,scream,fisher_holloway-mitchell.com,robinson_lin.com,angry,0
2021-12-19 08:59:50,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,christopherthomas,3,45,male,8,"[[0.1841110468, 'surprise'], [0.0971901715, 'fear'], [0.0843583769, 'neutral'], [0.1764746579, 'happy'], [0.35952000430000003, 'angry'], [0.0983457427, 'sad']]",talking,looking_away,scream,thomas_freeman.com,sullivan-hill_mccarthy.com,angry,0
2021-12-19 08:59:55,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,iwest,4,22,male,9,"[[0.1032422053, 'neutral'], [0.1107632293, 'fear'], [0.2476102735, 'happy'], [0.0182298135, 'angry'], [0.5186450490000001, 'sad'], [0.0015094293, 'surprise']]",dancing,looking_straight,cheer,price-bell_mack.com,casey-hernandez_vega.biz,sad,1
2021-12-19 09:00:00,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,shellymcconnell,4,23,female,8,"[[0.1333506824, 'angry'], [0.1105295526, 'surprise'], [0.1954092088, 'happy'], [0.4117440345, 'neutral'], [0.0194057685, 'sad'], [0.12956075320000002, 'fear']]",jumping,looking_away,cheer,brown_santos.com,edwards_morris-cruz.com,neutral,0
2021-12-19 09:00:05,8fe5577d-7663-4c3e-a50c-96bbf6ab6c4b,heather68,5,43,male,7,"[[0.281336941, 'neutral'], [0.0073433974, 'happy'], [0.2629982524, 'angry'], [0.023789890100000002, 'surprise'], [0.22118857600000003, 'fear'], [0.20334294320000001, 'sad']]",sitting,looking_away,cheer,olson_dillon.com,marshall_butler.com,neutral,0
2021-12-19 09:00:10,90e1c81f-65c4-4f58-a90a-e023aae77406,brownkimberly,2,65,male,5,"[[0.2359862522, 'sad'], [0.3489899043, 'angry'], [0.1856561878, 'neutral'], [0.0618925696, 'fear'], [0.1197749397, 'happy'], [0.0477001463, 'surprise']]",jumping,looking_away,cheer,henderson-morgan_green.biz,jackson_kennedy-mccann.biz,angry,0
2021-12-19 09:00:15,90e1c81f-65c4-4f58-a90a-e023aae77406,bmay,1,72,male,6,"[[0.3373218032, 'surprise'], [0.1671236736, 'neutral'], [0.1383127995, 'fear'], [0.0195344342, 'happy'], [0.3319152647, 'angry'], [0.0057920248, 'sad']]",talking,looking_away,LaughOutLoud,gibson_holmes-torres.com,velasquez_maxwell.com,surprise,0
2021-12-19 09:00:20,90e1c81f-65c4-4f58-a90a-e023aae77406,gomeznicholas,3,78,male,5,"[[0.4116916042, 'sad'], [0.007242895500000001, 'happy'], [0.0108815885, 'fear'], [0.2744841073, 'neutral'], [0.2258869776, 'surprise'], [0.0698128269, 'angry']]",sitting,looking_straight,cheer,price-tucker_harris-brown.com,short_west-ryan.com,sad,1
2021-12-19 09:00:25,90e1c81f-65c4-4f58-a90a-e023aae77406,wromero,2,80,female,6,"[[0.0326540923, 'sad'], [0.0020174711, 'fear'], [0.6678970632, 'angry'], [0.0988527466, 'happy'], [0.0696979702, 'surprise'], [0.1288806566, 'neutral']]",sitting,looking_straight,cheer,sanders_thompson.com,delgado-carroll_brown.com,angry,1
2021-12-19 09:00:30,90e1c81f-65c4-4f58-a90a-e023aae77406,danielhiggins,5,68,female,5,"[[0.0534551512, 'fear'], [0.1925370568, 'angry'], [0.1258076314, 'surprise'], [0.049808692700000004, 'neutral'], [0.3826613184, 'happy'], [0.1957301495, 'sad']]",sitting,looking_away,LaughOutLoud,vasquez_short-garrett.org,mccarthy_rogers-hall.com,happy,0
2021-12-19 09:00:35,90e1c81f-65c4-4f58-a90a-e023aae77406,gutierrezpamela,5,77,male,7,"[[0.0255867987, 'neutral'], [0.2262860395, 'fear'], [0.0394409171, 'surprise'], [0.1354049837, 'happy'], [0.041447020800000005, 'sad'], [0.5318342403, 'angry']]",talking,looking_away,cheer,mcfarland_jimenez.com,patterson-guerrero_watson.com,angry,0
2021-12-19 09:00:40,90e1c81f-65c4-4f58-a90a-e023aae77406,williamarnold,5,90,male,9,"[[0.009515263500000001, 'sad'], [0.149460647, 'fear'], [0.36042163390000004, 'neutral'], [0.4436580591, 'angry'], [0.0357231999, 'happy'], [0.0012211966000000001, 'surprise']]",talking,looking_straight,LaughOutLoud,sexton_parks.com,wolf-anderson_hill.info,angry,1
2021-12-19 09:00:45,90e1c81f-65c4-4f58-a90a-e023aae77406,griffinmary,5,62,male,7,"[[0.1133252649, 'surprise'], [0.5163354117, 'angry'], [0.2365378425, 'fear'], [0.009176071800000001, 'neutral'], [0.0612507048, 'sad'], [0.0633747044, 'happy']]",walking,looking_away,LaughOutLoud,matthews_johnson.com,lowery-vincent_ramos.com,angry,0
2021-12-19 09:00:50,90e1c81f-65c4-4f58-a90a-e023aae77406,hhess,5,81,male,8,"[[0.07985004750000001, 'happy'], [0.0825265981, 'neutral'], [0.0937337158, 'sad'], [0.09122268580000001, 'surprise'], [0.1491699403, 'angry'], [0.5034970126, 'fear']]",jumping,looking_straight,LaughOutLoud,cline-pierce_taylor.com,nguyen_alvarez.info,fear,1
2021-12-19 09:00:55,90e1c81f-65c4-4f58-a90a-e023aae77406,kyle37,5,72,female,7,"[[0.1993014609, 'sad'], [0.0126479843, 'angry'], [0.11826008860000001, 'surprise'], [0.0360669597, 'neutral'], [0.3385194882, 'fear'], [0.29520401820000003, 'happy']]",jumping,looking_away,LaughOutLoud,clark_mills.biz,ward_jefferson.com,fear,0
2021-12-19 09:01:00,90e1c81f-65c4-4f58-a90a-e023aae77406,chavezkaren,5,18,male,10,"[[0.5083018878000001, 'fear'], [0.0050833361, 'happy'], [0.013944724700000001, 'sad'], [0.0052329064, 'surprise'], [0.0832786471, 'angry'], [0.384158498, 'neutral']]",dancing,looking_away,cheer,kent_cole-jones.com,esparza_weaver-thompson.com,fear,0
2021-12-19 09:01:05,90e1c81f-65c4-4f58-a90a-e023aae77406,hpearson,3,73,male,10,"[[0.47158386, 'fear'], [0.06806553750000001, 'surprise'], [0.1498591255, 'neutral'], [0.0567051473, 'angry'], [0.0207725673, 'sad'], [0.2330137625, 'happy']]",sitting,looking_away,LaughOutLoud,parker_powell-joseph.com,bass_hill.net,fear,0
2021-12-19 09:01:10,90e1c81f-65c4-4f58-a90a-e023aae77406,patrick87,3,34,male,9,"[[0.1560458928, 'surprise'], [0.3652840727, 'happy'], [0.11770732780000001, 'sad'], [0.0171615031, 'fear'], [0.11047097730000001, 'angry'], [0.2333302263, 'neutral']]",jumping,looking_away,cheer,henson-whitaker_myers.com,bauer-stevenson_simmons.org,happy,0
2021-12-19 09:01:15,90e1c81f-65c4-4f58-a90a-e023aae77406,john57,3,12,female,5,"[[0.0975576553, 'fear'], [0.24948725160000002, 'surprise'], [0.18528778270000001, 'sad'], [0.2736361802, 'happy'], [0.1446812917, 'neutral'], [0.0493498385, 'angry']]",walking,looking_away,scream,lynn_flores-lewis.com,chan_woodard.biz,happy,0
2021-12-19 09:01:20,90e1c81f-65c4-4f58-a90a-e023aae77406,victorcastillo,1,20,female,8,"[[0.0298486781, 'surprise'], [0.0955242642, 'happy'], [0.2729755495, 'angry'], [0.1746551978, 'fear'], [0.137909325, 'neutral'], [0.2890869853, 'sad']]",dancing,looking_away,LaughOutLoud,carter-johnson_orozco.com,scott_fletcher.com,sad,0
2021-12-19 09:01:25,90e1c81f-65c4-4f58-a90a-e023aae77406,thomascharles,4,37,male,5,"[[0.6520031296000001, 'surprise'], [0.0271601359, 'sad'], [0.0218993613, 'happy'], [0.0317396966, 'fear'], [0.0014208239, 'neutral'], [0.2657768527, 'angry']]",sitting,looking_away,LaughOutLoud,gill_garcia.org,russo-campos_little-gregory.info,surprise,0
